GuestName,Comment,Rating,ReviewDate,Source,Language
Betül Avcı Erkek,"We were very pleased with the hotel overall. All the staff were extremely attentive and friendly. The food was delicious, especially the dishes with olive oil, they tasted exactly like homemade. The activities were very enjoyable and varied for both children and adults. The tennis courts are fantastic; you can use them for free if you have a racket. One evening we tried 'Sultan’s', one of the à la carte restaurants; the service and food were again wonderful, we had a very pleasant evening. It's a hotel we can wholeheartedly recommend to our friends and family and would choose again. Thank you so much for everything! 😍",5,2026-07-09T03:56:30Z,Import,en
Nilay Keser,"We would like to express our endless gratitude to my brother Tayip for his friendly service in the smoking area of ​​the restaurant; everything was perfect again. Many thanks to Adora, we have been regulars at this hotel for 7 years, it's become like family to us, I recommend it to everyone.",5,2026-07-09T02:27:18Z,Import,en
anıl,"From the moment we stepped into the hotel, all the staff were attentive and friendly. The food, in particular, was fantastic; I'd like to thank all the chefs. Everyone in our family is very happy and enjoying our holiday. On the third day of our holiday, we had the chance to eat at Sultan's restaurant, and everything was incredibly delicious. I'd like to thank the entire Adora Resort family again.",5,2026-07-09T00:58:06Z,Import,en
Tatjana Telnow,"Overall, the hotel is highly recommended. There were a few minor drawbacks regarding the evening entertainment and the somewhat limited food selection. Otherwise, everything was excellent and to our complete satisfaction. The à la carte restaurant on the rooftop terrace is highly recommended. The food was top-notch, the service was excellent, and the view was simply breathtaking. A must for every traveler. Absolutely heavenly. The guys Dervis and Süleyman were very attentive and took excellent care of us. And the chefs, Kader and Celal, cooked up a storm.",5,2026-07-08T23:28:54Z,Import,en
Сергей Крылов,"We really liked the hotel; we're coming back for the second year in a row!
We had the seafood-themed a la carte menu, and everything was delicious.
Thank you!",5,2026-07-08T21:59:41Z,Import,en
Barbara Tomala,"The hotel is large, crowded, with families and children. Children are let loose, running between the tables in the dining room. If that doesn't bother you, feel free to come. The food is very good, with a wide selection. The staff is very friendly and helpful. The room was cleaned daily, but the quality was average. We found socks dirty from the previous occupants. The grounds are large, and in my opinion, there's no place to put an empty glass or plate. Dinner is at 7 PM, and guests are lined up in front of the entrance like they're at Lidl. I wouldn't choose this hotel again, but that's my opinion.",5,2026-07-08T20:30:29Z,Import,en
E E,Large Area and for older persons it was longer distance but still OK even for disabled persons,5,2026-07-08T19:01:17Z,Import,en
Abdul Abdul,"I'm currently staying at the hotel, and I have to say it's a large hotel with spacious grounds. The food is good, although if there's a theme, if you arrive later, you might not get a particular dish. Our room doesn't have a balcony, which we wanted because it's larger. Upon check-in, we discovered that the entrance door wouldn't close properly because it had fallen off, and the bathroom door had a broken hinge that wouldn't close. The installers fixed it after reporting it. Regarding cleanliness, I've stayed in cheaper hotels and it was much better. After cleaning, we found socks left by the previous occupants in our room. As for the surrounding area, more attention should be paid to cleanliness, as empty cups or mugs can be left lying around all day. I also chose the location with full awareness, but people who want to go out and walk around, apart from the main square, will likely be disappointed, as there are only other hotels outside the hotel. Access to the city is by dolmus. So overall, it's not bad, but I've stayed in much better and cheaper hotels. I won't be back and I certainly won't recommend this hotel. Oh, and I almost forgot, most of the reviews involve a woman standing over you asking questions, then giving you a QR code to scan and asking you to leave a review.",3,2026-07-08T17:32:05Z,Import,tr
ibrahim inanç,"We stayed for 4 nights from July 5th to 9th.

The food was good, the rooms were clean, and most importantly, the staff were generally friendly and helpful.

I would also like to thank Mr. Alican, who guided us throughout the hotel and explained everything in detail when I asked about the restaurant on our first day, and who was always attentive whenever we visited.

I do have one small criticism; while the Turkish staff spoke excellent English, some of the foreign staff didn't speak any Turkish. They could at least learn basic vocabulary related to their respective departments.",5,2026-07-08T16:02:53Z,Import,en
_K9638HG,"Our vacation was absolutely fantastic! We loved the hotel: delicious and varied food, clean rooms, beautiful and well-maintained grounds. A huge thank you to the animation team, they're the most cheerful and positive people. During the day, …",5,2026-07-08T14:33:40Z,Import,en
_zges249,This is a decent family hotel that I've been choosing for 3 years. It has everything you'd find in a 5-star hotel. It's a great value-for-money hotel. The service at this price is truly excellent. The animation team is very friendly and …,5,2026-07-08T13:04:28Z,Import,tr
katrinsK8411QZ,"The accommodation is very clean, the food is perfect. There's something for everyone.",5,2026-07-08T11:35:16Z,Import,en
havvaa394,"This was our first time at the hotel and we'll leave so satisfied… it's a magnificent hotel in every aspect: service, quality, food, cleanliness, and staff. We ended our last night in the magnificent Şehrazat ballroom with delicious food and wonderful staff. Many thanks to the Adora Family….",5,2026-07-08T10:06:04Z,Import,tr
Savaş Bey,"We would like to express our sincere gratitude to Mr. Serkan and Mr. Merih, and all the staff at Adora Hotel, for their help and support throughout the reservation and accommodation process, which we have been experiencing for the past two years. The hotel is located right on the seafront, situated on a very large area, and is a complete facility catering to all guest needs with its greenery, seating areas, cafes, and shops. Every section – dining, drinking, seating, swimming pool, etc. – is spotlessly clean. The staff are respectful, understanding, and very helpful. One thing that particularly caught my attention is that many of the staff are the same team from last year. This shows that the hotel has a strong corporate identity and is managed professionally in every aspect. Even the shop employees are very helpful. I would also like to extend my thanks to Mr. Zafer, the owner of the market, for his knowledge and experience, and for trying to provide every possible assistance and convenience for our guests. In conclusion, we wholeheartedly recommend this hotel, which we have been happily visiting for two years.",5,2026-07-08T08:36:52Z,Import,en
Dimitri Seib,"A very nice hotel. The rooms are very spacious. The animation team is fantastic.

The à la carte restaurants are lovely, especially the Mediterranean one; the view is breathtaking.",5,2026-07-08T07:07:39Z,Import,en
Anke Saak,Very nice atmosphere and a very relaxing holiday. Hotel very clean.,5,2026-07-08T05:38:27Z,Import,en
